,tot_view_before_x,totdat_YJwordview_before_x,tot_view_after_x,totdat_YJwordview_after_x,YJwordview_before_x,YJwordview_after_x,sta_YJview_before_x,sta_YJview_after_x,diff_sta_YJ_view
Ëúì¸,214265,4.011515964,262678,3.867684089,5.047742061,6.219176621,-0.735227812,-0.91802196,0.182794148
â‚ö†,214265,4.011515964,248017,3.86501991,5.047742061,6.207565561,-0.735227812,-0.954414347,0.219186534
ìwóÕ,214246,4.011511034,255357,3.866377565,5.047731709,6.213472657,-0.735295896,-0.935899818,0.200603922
çÏïi,214059,4.011462492,86775,3.809017772,5.047629774,5.979429796,-0.735966363,-1.669457143,0.93349078
éËíi,211690,4.010842956,108532,3.822193116,5.046329278,6.030642269,-0.744520201,-1.508942593,0.764422392
ãNîÚëO,210181,4.010443843,55126,3.779960082,5.045491944,5.870947937,-0.750027658,-2.009470343,1.259442685
Kitling,210181,4.010443843,323684,3.877059861,5.045491944,6.260683456,-0.750027658,-0.787927659,0.037900001
·Üñ\,210181,4.010443843,323684,3.877059861,5.045491944,6.260683456,-0.750027658,-0.787927659,0.037900001
í ím,210181,4.010443843,206952,3.856371858,5.045491944,6.170405103,-0.750027658,-1.07088586,0.320858202
??,210181,4.010443843,323684,3.877059861,5.045491944,6.260683456,-0.750027658,-0.787927659,0.037900001
ùf„Íéq,210003,4.010396531,156111,3.842109728,5.045392707,6.110780722,-0.750680374,-1.257765739,0.507085365
î¸ö†ò,210003,4.010396531,206758,3.856326037,5.045392707,6.170210309,-0.750680374,-1.071496401,0.320816027
ëSêg,209469,4.010254296,121762,3.828689143,5.045094403,6.0564048,-0.752642429,-1.428195446,0.675553017
îFçˆ,208807,4.010077345,55641,3.780588861,5.044723353,5.873235374,-0.755082964,-2.002300862,1.247217898
è·äV,206485,4.009451155,276512,3.870033279,5.043410863,6.22948094,-0.763715693,-0.885725277,0.122009584
ìVê∂,205550,4.009196546,252243,3.865807597,5.042877457,6.210990272,-0.767224103,-0.943680323,0.176456219
âÆäÈ,205271,4.009120294,211796,3.857498887,5.042717738,6.175203216,-0.768274632,-1.055847202,0.28757257
êÖïΩ,202576,4.008377086,45015,3.765894536,5.04116168,5.82041973,-0.778509397,-2.167840209,1.389330812
å¥ó»,202103,4.008245385,219364,3.859196869,5.040886067,6.182456975,-0.780322204,-1.033111842,0.252789638
??,198738,4.007297318,177307,3.848673454,5.038903176,6.137974608,-0.793364409,-1.172532316,0.379167907
õﬂím,197552,4.006958432,111754,3.823862828,5.038194882,6.037230822,-0.798023123,-1.488292182,0.690269059
îVìπ,194382,4.006040166,216583,3.858581521,5.036276924,6.179824735,-0.810638235,-1.041362038,0.230723804
ç≈ëz,194382,4.006040166,175211,3.848069067,5.036276924,6.135453378,-0.810638235,-1.180434572,0.369796338
?Â•,193648,4.005824905,154728,3.841643212,5.035827587,6.108863365,-0.813593693,-1.263775284,0.45018159
Ên,193229,4.005701572,114272,3.825126478,5.035570187,6.042232304,-0.815286708,-1.472616104,0.657329395
Á∑?,192890,4.005601545,165770,3.845230458,5.035361452,6.123659056,-0.816659635,-1.217401353,0.400741718
ìõ,192890,4.005601545,213526,3.857893635,5.035361452,6.176886891,-0.816659635,-1.050570082,0.233910447
ä¥åÉ,192671,4.005536811,215662,3.858375558,5.035226376,6.178944583,-0.817548078,-1.044120684,0.226572606
òÙãq,192619,4.005521427,105363,3.820489471,5.035194277,6.023943181,-0.817759207,-1.529939452,0.712180245
ä·ê_,192145,4.005380957,108900,3.822386928,5.034901209,6.031405869,-0.81968682,-1.50654925,0.68686243
èTññ,191085,4.005065273,155276,3.841828684,5.034242741,6.109625403,-0.82401781,-1.261386839,0.437369029
‡ÇâŒ,191085,4.005065273,158533,3.842914437,5.034242741,6.11409279,-0.82401781,-1.247384769,0.423366959
âÜäW,191085,4.005065273,101416,3.818276011,5.034242741,6.015274229,-0.82401781,-1.557110428,0.733092619
ñYãL,189389,4.00455565,129516,3.83210048,5.033180213,6.07007614,-0.831006444,-1.38534555,0.554339106
è„ëi,189204,4.00449972,94845,3.814341837,5.033063637,5.999961734,-0.831773212,-1.605104171,0.77333096
ÍéèW,188846,4.004391294,76847,3.801551939,5.032837664,5.950994572,-0.833259515,-1.758581276,0.925321761
ä¬êﬂ,188458,4.004273496,189332,3.851976813,5.032592187,6.151817911,-0.834874112,-1.129143442,0.29426933
Í@,188332,4.004235177,198944,3.854434615,5.032512342,6.162188146,-0.83539928,-1.096640155,0.261240875
êlém,187878,4.004096846,186756,3.851291591,5.032224126,6.148937517,-0.837294982,-1.13817142,0.300876438
??,186878,4.003790688,91742,3.812363959,5.031586393,5.99230893,-0.841489588,-1.629090249,0.787600661
ãNìû,186173,4.003573628,207916,3.856598751,5.031134376,6.171370004,-0.844462669,-1.067861583,0.223398914
ãNâÆ,186173,4.003573628,268050,3.86861425,5.031134376,6.223249137,-0.844462669,-0.90525753,0.060794862
îÉín,186173,4.003573628,268050,3.86861425,5.031134376,6.223249137,-0.844462669,-0.90525753,0.060794862
àÍâÒ,185599,4.00339615,155091,3.841766161,5.030764863,6.109368486,-0.846893091,-1.262192092,0.415299001
äOåäØ,183699,4.002803807,176321,3.848390254,5.029532091,6.136792784,-0.855001487,-1.176236489,0.321235002
?,183699,4.002803807,80009,3.804054456,5.029532091,5.96048054,-0.855001487,-1.728849535,0.873848049
úo,183118,4.002621161,84168,3.807164415,5.029152129,5.972332629,-0.857500639,-1.691701695,0.834201056
ä^ñÖ,182490,4.002422934,34358,3.746013537,5.028739833,5.750973085,-0.86021246,-2.385505875,1.525293415
äØóª,182154,4.00231653,92355,3.812761241,5.028518557,5.993843678,-0.861667878,-1.624279911,0.762612034
êVéË,181455,4.002094392,267651,3.868545965,5.028056682,6.222949834,-0.864705798,-0.906195632,0.041489834
úCñ[,181455,4.002094392,160968,3.843708163,5.028056682,6.117365571,-0.864705798,-1.237126936,0.372421138
íÜèµ,179925,4.001604457,158638,3.842948976,5.027038374,6.114235083,-0.871403581,-1.246938781,0.3755352
í¥êl,178534,4.001154544,166199,3.845363777,5.02610371,6.124211268,-0.87755121,-1.215670564,0.338119354
„÷ìV,176920,4.000627044,48674,3.771402795,5.025008421,5.840063453,-0.884755328,-2.106271157,1.221515829
ìIém,176920,4.000627044,97857,3.816186034,5.025008421,6.007124573,-0.884755328,-1.582653783,0.697898455
âiïs,175743,4.000238605,167657,3.845813688,5.024202259,6.126076062,-0.890057754,-1.209825764,0.31976801
äÿö†êl,175489,4.000154357,162249,3.84411974,5.024027455,6.119064961,-0.891207507,-1.231800563,0.340593056
éäéÄ,174974,3.999983076,183659,3.850452014,5.023672114,6.145414623,-0.893544713,-1.149213179,0.255668467
íRçé,174974,3.999983076,234908,3.862465901,5.023672114,6.196507923,-0.893544713,-0.989072151,0.095527438
ëÊìÒà ,174892,3.999955747,71071,3.796631164,5.023615422,5.93247235,-0.893917596,-1.816635222,0.922717626
‰n‰n,174775,3.999916725,152876,3.841010286,5.023534479,6.106265292,-0.894449993,-1.27191839,0.377468396
å¥î≈,174775,3.999916725,152876,3.841010286,5.023534479,6.106265292,-0.894449993,-1.27191839,0.377468396
?ëñ,174775,3.999916725,152876,3.841010286,5.023534479,6.106265292,-0.894449993,-1.27191839,0.377468396
„û˙∫,174212,3.999728501,94726,3.814267481,5.023144088,5.999673488,-0.897017738,-1.606007615,0.708989877
î¸‰…,172709,3.999222309,184222,3.850605946,5.022094586,6.146060008,-0.903920697,-1.147190357,0.243269661
?ü~,171433,3.998788278,182404,3.850106751,5.021195134,6.143967905,-0.909836723,-1.153747607,0.243910884
éÂó¨,171300,3.998742809,232672,3.86201252,5.02110093,6.194552391,-0.910456339,-0.995201347,0.084745008
çdê⁄,170330,3.998409865,142416,3.837246662,5.020411268,6.090891812,-0.9149925,-1.320103277,0.405110777
ç^â√çã,167318,3.997360904,146074,3.838600958,5.018239989,6.096408956,-0.929273801,-1.302810968,0.373537167
îöèo,159008,3.994341517,71744,3.797229747,5.012003053,5.934716358,-0.970296426,-1.809601859,0.839305433
ìWè§,159008,3.994341517,79083,3.803334531,5.012003053,5.957746974,-0.970296426,-1.737417314,0.767120888
?ån,158678,3.994217609,78484,3.802863213,5.011747514,5.955959408,-0.9719772,-1.743020059,0.771042859
ï‘ëÂó§,157221,3.993666706,64073,3.789955214,5.010611758,5.90761233,-0.979447484,-1.894553642,0.915106158
ûPùD,152946,3.992013181,45722,3.767001434,5.007206603,5.824352651,-1.001844444,-2.155513308,1.153668863
ùÂãÓ,152946,3.992013181,100655,3.817836887,5.007206603,6.013559048,-1.001844444,-1.562486296,0.560641852
î–‡–‚X,150056,3.990862666,114556,3.825266822,5.004840648,6.042788595,-1.017406201,-1.470872528,0.453466327
ëSãL?,150026,3.99085058,178256,3.848944179,5.004815808,6.1391051,-1.017569583,-1.168989029,0.151419445
·¢ëO,148641,3.990289323,52966,3.777240789,5.003662623,5.861084209,-1.025154503,-2.040386093,1.015231589
äÿãç,145334,3.988922655,183454,3.850395818,5.000857301,6.14517907,-1.043606143,-1.149951469,0.106345327
ë≈Á≤,145334,3.988922655,99418,3.817114188,5.000857301,6.01073957,-1.043606143,-1.571323348,0.527717205
ödà ,144364,3.988514485,193492,3.853059199,5.0000202,6.156377357,-1.049112061,-1.114852832,0.065740771
à¢‡Û,144201,3.988445563,176297,3.848383336,4.999878884,6.136763925,-1.050041548,-1.176326943,0.126285395
è\î™,144060,3.988385866,176606,3.848472315,4.99975649,6.137135151,-1.050846579,-1.175163413,0.124316834
ëäéØ,143516,3.988154867,75947,3.800816092,4.999282952,5.948213863,-1.053961213,-1.767296813,0.7133356
äjïê,142476,3.987710224,187976,3.851617573,4.998371761,6.15030723,-1.059954455,-1.133878347,0.073923892
Sammi,142441,3.987695191,159533,3.84324223,4.99834096,6.115443667,-1.060157044,-1.243150736,0.182993692
çÅç],141205,3.987161344,82968,3.806287098,4.99724751,5.968981965,-1.067349067,-1.702203636,0.634854569
ígó¨,141205,3.987161344,82968,3.806287098,4.99724751,5.968981965,-1.067349067,-1.702203636,0.634854569
å≥òN,140616,3.986904911,111754,3.823862828,4.996722476,6.037230822,-1.070802405,-1.488292182,0.417489777
ïı,138840,3.986123589,162292,3.844133485,4.995123576,6.119121742,-1.081318965,-1.231622594,0.150303629
è\àÍ,138713,3.986067245,108443,3.82214612,4.99500832,6.030457155,-1.082077042,-1.509522793,0.427445751
?,138140,3.985812236,60596,3.786290526,4.994486763,5.894093547,-1.085507515,-1.936925377,0.851417861
ãSçÀ,135300,3.984528738,91202,3.812011238,4.991863665,5.990947333,-1.102760598,-1.633357885,0.530597287
óõévè∑,135300,3.984528738,144780,3.838126762,4.991863665,6.094475292,-1.102760598,-1.308871625,0.206111027
ëº?,135062,3.984419668,91647,3.812302094,4.991640909,5.992070047,-1.104225748,-1.629838979,0.525613231
ì¸âÆ,133823,3.983848,181246,3.849785537,4.990473767,6.142623007,-1.111902467,-1.157962903,0.046060436
èdåö,131985,3.982987802,99611,3.817227682,4.988718773,6.01118207,-1.123445712,-1.569936425,0.446490713
ñæì˙,129691,3.981893194,128224,3.831550019,4.986487649,6.067863334,-1.138120637,-1.392281118,0.254160481
â»å∂,129691,3.981893194,54191,3.778799578,4.986487649,5.866732722,-1.138120637,-2.022682035,0.884561398
Âjìd,128048,3.981094411,121075,3.828373887,4.984860988,6.055146388,-1.148819782,-1.432139669,0.283319886
ãÛç~,126665,3.980412155,114272,3.825126478,4.983472616,6.042232304,-1.157951619,-1.472616104,0.314664485
?åæêl,125976,3.980068816,61927,3.787723628,4.982774276,5.899369552,-1.162544858,-1.920388867,0.757844009
û˚ì¢,125377,3.979768435,132254,3.833244712,4.982163499,6.074684281,-1.16656216,-1.370902317,0.204340157
éuâ_î—,125377,3.979768435,119599,3.827688962,4.982163499,6.052415259,-1.16656216,-1.440699807,0.274137647
â∆âç,125377,3.979768435,98090,3.816325741,4.982163499,6.007668274,-1.16656216,-1.580949667,0.414387508
êœí~,125377,3.979768435,107831,3.821821648,4.982163499,6.029179576,-1.16656216,-1.51352709,0.34696493
ã\Èx,125377,3.979768435,147509,3.839120737,4.982163499,6.098530845,-1.16656216,-1.296160359,0.129598199
??,124765,3.979459698,80921,3.804753415,4.981535916,5.963138105,-1.170690007,-1.720519965,0.549829958
ÍP,123636,3.97888521,156555,3.842258407,4.980368621,6.111392211,-1.178367737,-1.255849158,0.077481421
âŒ?ñ°,123217,3.978670352,90489,3.811541506,4.979932218,5.989135519,-1.181238119,-1.639036628,0.457798509
è\ë´,123217,3.978670352,90489,3.811541506,4.979932218,5.989135519,-1.181238119,-1.639036628,0.457798509
äCåi,120344,3.97717238,125776,3.830487828,4.976892137,6.063600806,-1.201233851,-1.4056411,0.20440725
òCï˚,119404,3.976672648,54596,3.779305297,4.975878911,5.868568561,-1.207898211,-2.01692799,0.80902978
ìƒ,115996,3.974819254,55086,3.779910939,4.972125265,5.870769264,-1.232587321,-2.010030356,0.777443036
ì©ëÂâF,112359,3.972765623,119618,3.827697845,4.967973718,6.052450657,-1.259893578,-1.44058886,0.180695282
öÿóÕ,111820,3.972454293,99401,3.817104178,4.96734504,6.010700547,-1.26402862,-1.571445658,0.307417038
èºël,111063,3.9720139,101509,3.818329394,4.966456055,6.015482841,-1.269875802,-1.556456579,0.286580777
ïÅ?,111063,3.9720139,101509,3.818329394,4.966456055,6.015482841,-1.269875802,-1.556456579,0.286580777
íËä˙,110450,3.971654555,89885,3.811139959,4.965730944,5.987588038,-1.274645126,-1.643886877,0.369241751
í«ãÅ,109903,3.971331812,53941,3.778485048,4.9650799,5.865591743,-1.278927282,-2.026258189,0.747330907
Ájêl,107123,3.969660309,76927,3.801616827,4.961711215,5.951239966,-1.301084364,-1.757812141,0.456727777
ç`?,107123,3.969660309,75425,3.800384302,4.961711215,5.94658396,-1.301084364,-1.772405395,0.471321031
ñæëæéq,106671,3.969383475,85754,3.808300302,4.961153797,5.976679309,-1.304750707,-1.678077957,0.373327251
ñkäCìπ,106671,3.969383475,47118,3.769125667,4.961153797,5.831920664,-1.304750707,-2.131792991,0.827042285
îöèXï∑,105384,3.968587228,108443,3.82214612,4.95955131,6.030457155,-1.315290857,-1.509522793,0.194231936
åÎì±,102663,3.966863524,97857,3.816186034,4.956086283,6.007124573,-1.338081612,-1.582653783,0.244572171
MK,100002,3.965122352,31034,3.738175564,4.952591683,5.724186434,-1.361066884,-2.469462907,1.108396023
å§ãÜé∫,98001,3.963774892,53137,3.777461068,4.949891071,5.861881498,-1.378829801,-2.03788716,0.659057359
çÇï™,97879,3.96369164,91895,3.812463427,4.949724325,5.992693072,-1.379926554,-1.627886237,0.247959683
è≥éÛ,97492,3.963426705,53941,3.778485048,4.949193763,5.865591743,-1.383416258,-2.026258189,0.642841932
ùæãŸ,97283,3.963283085,103711,3.819575826,4.948906201,6.020360172,-1.385307653,-1.541169629,0.155861975
ç]ñ◊ë∂,97283,3.963283085,118283,3.827069337,4.948906201,6.049947921,-1.385307653,-1.448433152,0.063125498
çÙó™,97283,3.963283085,63868,3.78974609,4.948906201,5.906838481,-1.385307653,-1.896979106,0.511671452
ãéîN,95865,3.962298495,76554,3.801313564,4.94693582,5.950093349,-1.39826758,-1.761405967,0.363138387
ë∏éq,95865,3.962298495,64717,3.79060678,4.94693582,5.910025294,-1.39826758,-1.886990721,0.488723141
ú‰óp,94602,3.961406259,94995,3.814435398,4.945151764,6.000324488,-1.410001968,-1.603967197,0.193965229
ìÆóp,94602,3.961406259,52504,3.776641188,4.945151764,5.858915521,-1.410001968,-2.047183381,0.637181413
éwù…,93939,3.960931977,48848,3.771651786,4.944204003,5.840955723,-1.416235741,-2.103474528,0.687238786
è¨ï∂çu,92015,3.959531873,70879,3.796459098,4.941408512,5.931827759,-1.434622715,-1.818655554,0.38403284
ó¸óç,92015,3.959531873,34346,3.745986963,4.941408512,5.750881721,-1.434622715,-2.385792237,0.951169523
??,91255,3.958968818,81321,3.805056885,4.940285282,5.964293062,-1.442010616,-1.716900001,0.274889385
îrí∑,90373,3.958308069,93489,3.813487585,4.938967882,5.996652767,-1.450675639,-1.615475421,0.164799782
éÒå¬,86727,3.955489623,68088,3.793890277,4.933357114,5.92222888,-1.48757973,-1.848741188,0.361161458
àÍ?,85107,3.954189942,86775,3.809017772,4.930774485,5.979429796,-1.50456663,-1.669457143,0.164890513
âÃñ¿,85107,3.954189942,89091,3.810606952,4.930774485,5.98553582,-1.50456663,-1.650319114,0.145752485
äOö°,83978,3.953265969,93378,3.813416974,4.928940219,5.996379505,-1.51663127,-1.616331902,0.099700632
èoñº,83385,3.952774489,77337,3.801948065,4.927965139,5.952493106,-1.523044734,-1.753884439,0.230839705
RedisPolly,82225,3.951800473,68152,3.793950645,4.926033955,5.922453932,-1.53574684,-1.848035811,0.312288971
ËÀÈì,81254,3.950972009,62013,3.787814903,4.924392644,5.89970604,-1.54654235,-1.919334216,0.372791866
ï∂ã—ãP,80529,3.950345418,63868,3.78974609,4.923152053,5.906838481,-1.554702171,-1.896979106,0.342276935
ê≥è@,79522,3.949463446,92536,3.812877917,4.921406971,5.994294644,-1.566180221,-1.622866453,0.056686233
ã≥àÁã«,78387,3.948452676,52298,3.77637171,4.919408674,5.857941579,-1.579323753,-2.050235995,0.470912242
à‚è«,75182,3.945497973,68099,3.793900658,4.913577122,5.922267578,-1.617680017,-1.848619898,0.230939881
ãhù{,74710,3.945049697,60446,3.786126561,4.912693664,5.893490768,-1.623490847,-1.938814657,0.31532381
èIâóìû,73530,3.943913529,48377,3.770975219,4.910456019,5.838532094,-1.63820866,-2.111070875,0.472862215
?,73530,3.943913529,64523,3.790411354,4.910456019,5.909301269,-1.63820866,-1.889260022,0.251051363
èo·¢,73530,3.943913529,53704,3.778185191,4.910456019,5.864504572,-1.63820866,-2.029665695,0.391457035
ê∑éñ,73019,3.9434145,49980,3.773245113,4.909473876,5.846674413,-1.644668578,-2.085550516,0.440881938
å”ósñM,71981,3.942387401,61119,3.786858284,4.907453739,5.896182141,-1.657955763,-1.930379126,0.272423363
íÄàÍ,71981,3.942387401,57278,3.782540322,4.907453739,5.880350683,-1.657955763,-1.979999445,0.322043682
âΩïs,69134,3.939473702,73789,3.799006516,4.901732431,5.941392017,-1.695586912,-1.78867843,0.093091518
è„ñÏ,69070,3.939406507,66814,3.792673663,4.901600651,5.91769861,-1.696453677,-1.862940352,0.166486676
Ê’ä‘,65784,3.935849283,63002,3.788853346,4.894634903,5.903538227,-1.74226997,-1.907323046,0.165053077
Íyåıê¸,65784,3.935849283,63002,3.788853346,4.894634903,5.903538227,-1.74226997,-1.907323046,0.165053077
ÊùòNâU,65784,3.935849283,63002,3.788853346,4.894634903,5.903538227,-1.74226997,-1.907323046,0.165053077
ã‚èWö£,65784,3.935849283,63002,3.788853346,4.894634903,5.903538227,-1.74226997,-1.907323046,0.165053077
?èÅû©,65784,3.935849283,63002,3.788853346,4.894634903,5.903538227,-1.74226997,-1.907323046,0.165053077
àÍé¸îN,64491,3.934388864,62232,3.788046623,4.891781028,5.90056054,-1.761040952,-1.91665597,0.155615017
í¥ñ≤å∂,64186,3.934039094,59844,3.785463376,4.891098034,5.891054522,-1.765533256,-1.94645055,0.180917293
èÌå©,55595,3.923249801,46160,3.767676529,4.870124567,5.826754901,-1.903483471,-2.147983969,0.244500498
